customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,charge_per_min_day,charge_per_min_eve,charge_per_min_night,charge_per_min_intl
2719,117.0,452,no,no,0.0,201.9,86.0,34.32,212.3,96.0,18.05,176.9,98.0,7.96,7.8,10.0,2.11,1.0,No,0.1699851411589896,0.08502119642016015,0.04499717354437535,0.2705128205128205
2720,81.0,445,no,no,0.0,175.5,67.0,29.84,249.3,85.0,21.19,270.2,98.0,12.16,10.2,3.0,2.75,1.0,No,0.17002849002849002,0.08499799438427598,0.04500370096225019,0.26960784313725494
2721,68.0,547,no,no,0.0,249.9,127.0,42.48,254.5,118.0,21.63,273.2,98.0,12.29,8.9,6.0,2.4,2.0,Yes,0.16998799519807922,0.08499017681728879,0.044985358711566614,0.2696629213483146
2722,81.0,445,no,yes,46.0,168.3,124.0,28.61,270.9,103.0,23.03,222.5,98.0,10.01,6.7,2.0,1.81,4.0,No,0.16999405822935232,0.08501291989664084,0.04498876404494382,0.2701492537313433
2723,108.0,445,no,no,0.0,73.8,105.0,12.55,143.4,114.0,12.19,170.2,98.0,7.66,10.9,3.0,2.94,2.0,No,0.17005420054200543,0.08500697350069734,0.04500587544065805,0.2697247706422018
2724,62.0,452,no,no,0.0,186.8,94.0,31.76,207.6,92.0,17.65,195.0,98.0,8.78,8.8,4.0,2.38,3.0,No,0.17002141327623127,0.08501926782273603,0.04502564102564102,0.27045454545454545
2725,123.0,452,no,no,0.0,209.4,49.0,35.6,237.4,117.0,20.18,239.2,98.0,10.76,9.8,11.0,2.65,1.0,No,0.17000955109837632,0.08500421229991575,0.04498327759197324,0.2704081632653061
2726,85.0,547,yes,no,0.0,216.0,73.0,36.72,188.2,117.0,16.0,147.1,98.0,6.62,3.6,7.0,0.97,2.0,No,0.16999999999999998,0.08501594048884166,0.04500339904826649,0.26944444444444443
2727,172.0,445,no,no,0.0,287.1,108.0,48.81,178.4,125.0,15.16,153.2,98.0,6.89,14.4,2.0,3.89,3.0,Yes,0.17001044932079415,0.08497757847533632,0.04497389033942559,0.2701388888888889
2728,31.0,452,no,no,0.0,166.1,105.0,28.24,79.3,93.0,6.74,213.7,98.0,9.62,12.7,2.0,3.43,1.0,No,0.1700180614087899,0.08499369482976041,0.045016378100140385,0.27007874015748035
2729,92.0,452,yes,no,0.0,130.7,113.0,22.22,260.6,122.0,22.15,244.2,98.0,10.99,9.4,2.0,2.54,2.0,Yes,0.17000765110941088,0.08499616270145816,0.04500409500409501,0.2702127659574468
2730,19.0,452,no,no,0.0,201.5,123.0,34.26,129.2,110.0,10.98,220.6,98.0,9.93,12.9,4.0,3.48,1.0,No,0.17002481389578164,0.08498452012383902,0.04501359927470535,0.2697674418604651
2731,149.0,452,no,yes,18.0,148.5,106.0,25.25,114.5,106.0,9.73,178.3,98.0,8.02,6.5,4.0,1.76,0.0,No,0.17003367003367004,0.08497816593886463,0.04498037016264722,0.27076923076923076
2732,140.0,452,no,no,0.0,231.9,101.0,39.42,160.1,94.0,13.61,110.4,98.0,4.97,14.3,6.0,3.86,3.0,No,0.16998706338939198,0.08500936914428482,0.04501811594202898,0.2699300699300699
2733,124.0,547,no,no,0.0,157.5,70.0,26.78,130.7,79.0,11.11,193.4,98.0,8.7,9.6,4.0,2.59,3.0,No,0.17003174603174603,0.08500382555470544,0.04498448810754912,0.26979166666666665
2734,118.0,452,no,yes,26.0,170.8,114.0,29.04,199.5,125.0,16.96,169.7,98.0,7.64,9.6,5.0,2.59,5.0,Yes,0.17002341920374706,0.0850125313283208,0.045020624631703005,0.26979166666666665
2735,73.0,452,no,yes,31.0,82.3,105.0,13.99,256.1,91.0,21.77,229.6,98.0,10.33,11.8,2.0,3.19,6.0,Yes,0.16998784933171326,0.08500585708707535,0.044991289198606274,0.2703389830508474
2736,158.0,547,no,no,0.0,175.9,105.0,29.9,188.3,88.0,16.01,188.3,98.0,8.47,11.0,6.0,2.97,1.0,No,0.16998294485503126,0.08502389803505045,0.04498141263940521,0.27
2737,38.0,452,no,no,0.0,117.3,114.0,19.94,208.7,105.0,17.74,203.4,98.0,9.15,14.4,2.0,3.89,2.0,No,0.1699914748508099,0.08500239578342117,0.04498525073746313,0.2701388888888889
2738,146.0,445,no,yes,19.0,176.6,88.0,30.02,162.7,66.0,13.83,215.5,98.0,9.7,14.6,6.0,3.94,1.0,No,0.16998867497168743,0.08500307314074985,0.04501160092807424,0.26986301369863014
2739,104.0,452,no,no,0.0,118.5,92.0,20.15,177.8,109.0,15.11,255.7,98.0,11.51,12.1,4.0,3.27,1.0,No,0.170042194092827,0.08498312710911135,0.045013687915526006,0.2702479338842975
2740,148.0,452,no,no,0.0,178.3,98.0,30.31,282.6,110.0,24.02,181.0,98.0,8.15,11.4,4.0,3.08,1.0,No,0.16999439147504206,0.08499646142958243,0.045027624309392264,0.27017543859649124
2741,75.0,547,no,no,0.0,226.1,105.0,38.44,201.5,107.0,17.13,246.2,98.0,11.08,10.3,5.0,2.78,1.0,No,0.17001326846528084,0.08501240694789082,0.04500406173842405,0.2699029126213592
2742,119.0,445,no,no,0.0,138.3,89.0,23.51,170.5,78.0,14.49,263.9,98.0,11.88,13.5,6.0,3.65,3.0,No,0.16999276934201013,0.08498533724340177,0.045017051913603646,0.27037037037037037
2743,56.0,452,no,yes,24.0,121.7,87.0,20.69,184.0,76.0,15.64,266.6,98.0,12.0,12.7,3.0,3.43,1.0,No,0.17000821692686935,0.085,0.0450112528132033,0.27007874015748035
2744,101.0,547,no,no,0.0,220.3,124.0,37.45,188.6,101.0,16.03,278.4,98.0,12.53,10.6,4.0,2.86,1.0,No,0.16999546073536087,0.08499469777306469,0.04500718390804598,0.269811320754717
2745,45.0,547,no,no,0.0,155.7,110.0,26.47,260.3,103.0,22.13,192.2,98.0,8.65,11.0,1.0,2.97,1.0,No,0.17000642260757867,0.08501728774490971,0.04500520291363164,0.27
2746,66.0,452,no,yes,16.0,174.7,92.0,29.7,232.1,105.0,19.73,305.4,98.0,13.74,8.9,2.0,2.4,1.0,No,0.1700057240984545,0.08500646273158122,0.044990176817288806,0.2696629213483146
2747,162.0,452,no,no,0.0,115.1,89.0,19.57,196.8,111.0,16.73,212.4,98.0,9.56,11.4,3.0,3.08,2.0,No,0.17002606429192008,0.08501016260162601,0.045009416195856876,0.27017543859649124
2748,121.0,445,no,yes,44.0,116.0,85.0,19.72,150.1,120.0,12.76,246.8,98.0,11.11,12.0,2.0,3.24,1.0,No,0.16999999999999998,0.08500999333777481,0.045016207455429495,0.27
2749,137.0,452,yes,no,0.0,174.0,123.0,29.58,161.3,115.0,13.71,260.7,98.0,11.73,11.4,3.0,3.08,2.0,No,0.16999999999999998,0.08499690018598884,0.04499424626006905,0.27017543859649124
2750,181.0,452,yes,no,0.0,161.3,83.0,27.42,124.4,83.0,10.57,262.0,98.0,11.79,14.1,3.0,3.81,0.0,Yes,0.16999380037197767,0.08496784565916399,0.045,0.2702127659574468
2751,82.0,452,no,no,0.0,167.1,77.0,28.41,131.8,79.0,11.2,187.4,98.0,8.43,9.4,1.0,2.54,6.0,Yes,0.17001795332136446,0.0849772382397572,0.044983991462113126,0.2702127659574468
2752,46.0,452,no,no,0.0,122.2,67.0,20.77,167.2,62.0,14.21,194.8,98.0,8.77,9.7,6.0,2.62,1.0,No,0.16996726677577742,0.08498803827751197,0.045020533880903484,0.2701030927835052
2753,54.0,547,yes,no,0.0,236.3,91.0,40.17,152.8,130.0,12.99,160.3,98.0,7.21,11.2,8.0,3.02,3.0,No,0.16999576809140923,0.0850130890052356,0.044978165938864625,0.2696428571428572
2754,29.0,445,no,no,0.0,196.8,81.0,33.46,168.0,110.0,14.28,132.6,98.0,5.97,12.7,7.0,3.43,2.0,No,0.17002032520325203,0.08499999999999999,0.04502262443438914,0.27007874015748035
2755,80.0,452,no,no,0.0,197.6,83.0,33.59,164.5,86.0,13.98,94.0,98.0,4.23,6.4,6.0,1.73,1.0,No,0.16998987854251013,0.08498480243161094,0.045000000000000005,0.27031249999999996
2756,86.0,452,no,yes,33.0,253.1,112.0,43.03,210.1,94.0,17.86,95.0,98.0,4.27,11.9,4.0,3.21,3.0,No,0.17001185302252075,0.08500713945740124,0.044947368421052625,0.26974789915966385
2757,6.0,445,no,no,0.0,226.5,93.0,38.51,152.1,122.0,12.93,164.4,98.0,7.4,9.4,4.0,2.54,3.0,No,0.17002207505518763,0.08500986193293886,0.045012165450121655,0.2702127659574468
2758,142.0,547,no,yes,22.0,224.4,114.0,38.15,146.0,106.0,12.41,241.4,98.0,10.86,8.8,2.0,2.38,1.0,No,0.17000891265597146,0.085,0.044987572493786245,0.27045454545454545
2759,110.0,445,no,yes,40.0,202.6,103.0,34.44,118.8,128.0,10.1,234.9,98.0,10.57,9.0,9.0,2.43,2.0,No,0.16999012833168806,0.08501683501683502,0.044997871434653045,0.27
2760,146.0,445,yes,no,0.0,160.1,63.0,27.22,208.4,112.0,17.71,177.6,98.0,7.99,9.2,3.0,2.48,2.0,No,0.17001873828856964,0.08498080614203456,0.044988738738738744,0.26956521739130435
2761,37.0,452,no,no,0.0,221.0,126.0,37.57,204.5,110.0,17.38,118.0,98.0,5.31,6.8,3.0,1.84,4.0,No,0.17,0.08498777506112469,0.045,0.2705882352941177
2762,64.0,452,no,no,0.0,168.0,116.0,28.56,192.4,94.0,16.35,166.5,98.0,7.49,10.1,3.0,2.73,2.0,No,0.16999999999999998,0.08497920997920999,0.04498498498498499,0.2702970297029703
2763,49.0,452,no,no,0.0,266.3,90.0,45.27,207.8,117.0,17.66,205.0,98.0,9.23,14.0,2.0,3.78,2.0,Yes,0.1699962448366504,0.08498556304138595,0.045024390243902444,0.26999999999999996
2764,75.0,452,no,no,0.0,224.7,116.0,38.2,192.0,79.0,16.32,212.2,98.0,9.55,11.3,11.0,3.05,3.0,No,0.17000445037828218,0.085,0.04500471253534402,0.26991150442477874
2765,99.0,452,no,no,0.0,115.5,75.0,19.64,218.1,111.0,18.54,254.9,98.0,11.47,11.5,7.0,3.11,7.0,Yes,0.17004329004329005,0.08500687757909216,0.04499803844644959,0.27043478260869563
2766,90.0,452,no,no,0.0,200.9,92.0,34.15,164.3,91.0,13.97,249.0,98.0,11.21,8.9,7.0,2.4,1.0,No,0.16998506719761075,0.08502738892270237,0.04502008032128514,0.2696629213483146
2767,111.0,547,no,no,0.0,214.3,118.0,36.43,208.5,76.0,17.72,182.4,98.0,8.21,12.0,2.0,3.24,1.0,No,0.1699953336444237,0.08498800959232614,0.0450109649122807,0.27
2768,32.0,445,no,yes,26.0,266.7,109.0,45.344425104568465,232.3,107.0,19.75,212.8,98.0,9.58,16.3,4.0,4.4,1.0,No,0.0,0.08501937150236763,0.0450187969924812,0.26993865030674846
2769,74.0,547,no,no,0.0,124.0,102.0,21.08,262.1,101.0,22.28,268.2,98.0,12.07,11.7,2.0,3.16,2.0,No,0.16999999999999998,0.08500572300648607,0.045003728560775544,0.2700854700854701
2770,104.0,452,no,no,0.0,138.7,100.0,23.58,215.4,58.0,18.31,164.3,98.0,7.39,4.9,4.0,1.32,2.0,No,0.17000720980533526,0.08500464252553389,0.04497869750456482,0.2693877551020408
2771,134.0,547,no,no,0.0,296.0,93.0,50.32,226.4,117.0,19.24,246.8,98.0,11.11,12.3,10.0,3.32,0.0,Yes,0.17,0.08498233215547703,0.045016207455429495,0.26991869918699185
2772,105.0,452,no,yes,31.0,103.6,106.0,20.63,252.3,124.0,21.19,317.2,98.0,14.45,8.3,4.0,2.24,4.0,Yes,0.19913127413127413,0.08398731668648435,0.04555485498108449,0.26987951807228916
2773,138.0,547,yes,no,0.0,29.5,106.0,5.91,183.0,120.0,14.81,177.5,98.0,7.54,9.6,4.0,2.59,4.0,Yes,0.20033898305084746,0.08092896174863388,0.04247887323943662,0.26979166666666665
2774,128.0,445,yes,yes,18.0,228.1,96.0,38.76,174.6,112.0,14.65,211.8,98.0,9.85,13.6,3.0,3.67,0.0,Yes,0.16992547128452432,0.08390607101947309,0.046506137865911235,0.2698529411764706
2775,129.0,452,no,no,0.0,125.8,121.0,25.43,224.8,112.0,19.19,146.2,98.0,6.53,10.2,6.0,2.75,1.0,Yes,0.2021462639109698,0.08536476868327403,0.04466484268125855,0.26960784313725494
2776,120.0,445,no,no,0.0,195.1,138.0,38.06,213.4,100.0,18.8,181.2,98.0,7.52,5.3,4.0,1.43,1.0,Yes,0.19507944643772426,0.08809746954076851,0.04150110375275938,0.269811320754717
2777,98.0,445,no,no,0.0,175.0,131.0,30.05,189.6,117.0,18.22,186.3,98.0,7.75,12.5,6.0,3.38,1.0,Yes,0.1717142857142857,0.09609704641350211,0.04159957058507783,0.2704
2778,108.0,452,no,no,0.0,95.0,108.0,18.04,195.7,104.0,16.46,216.9,98.0,9.4,4.1,4.0,1.11,4.0,Yes,0.18989473684210526,0.08410832907511498,0.04333794375288151,0.27073170731707324
2779,50.0,445,no,no,0.0,183.6,107.0,31.21,58.6,118.0,4.98,202.6,99.0,9.12,8.7,3.0,2.35,1.0,No,0.16998910675381265,0.08498293515358363,0.04501480750246791,0.2701149425287357
2780,137.0,452,no,no,0.0,104.7,115.0,17.8,249.8,144.0,21.23,192.3,99.0,8.65,8.9,2.0,2.4,1.0,No,0.17000955109837632,0.08498799039231385,0.04498179927197088,0.2696629213483146
2781,36.0,452,no,no,0.0,157.6,117.0,26.79,184.3,58.0,15.67,240.4,99.0,10.82,11.9,1.0,3.21,0.0,No,0.16998730964467004,0.0850244167118828,0.04500831946755408,0.26974789915966385
2782,68.0,547,no,no,0.0,172.7,95.0,29.36,139.1,90.0,11.82,174.3,99.0,7.84,11.7,1.0,3.16,2.0,No,0.170005790387956,0.08497483824586628,0.044979919678714855,0.2700854700854701
2783,63.0,452,no,no,0.0,211.8,84.0,36.01,230.9,137.0,19.63,217.1,99.0,9.77,10.7,9.0,2.89,3.0,No,0.17001888574126534,0.08501515807708965,0.04500230308613542,0.27009345794392525
2784,95.0,452,no,no,0.0,198.4,113.0,33.73,235.9,144.0,20.05,325.6,99.0,14.65,10.1,3.0,2.73,0.0,No,0.17001008064516127,0.08499364137346334,0.044993857493857495,0.2702970297029703
2785,112.0,452,no,yes,27.0,213.0,121.0,36.21,226.2,101.0,19.23,189.8,99.0,8.54,11.1,3.0,3.0,4.0,No,0.17,0.08501326259946951,0.044994731296101154,0.2702702702702703
2786,100.0,547,yes,no,0.0,68.5,110.0,11.65,337.1,115.0,28.65,205.2,99.0,9.23,12.1,9.0,3.27,0.0,No,0.17007299270072992,0.08498961732423613,0.04498050682261209,0.2702479338842975
2787,148.0,452,no,yes,11.0,252.9,129.0,42.99,284.3,88.0,24.17,262.8,99.0,11.83,12.3,1.0,3.32,1.0,No,0.16998813760379597,0.08501582835033415,0.04501522070015221,0.26991869918699185
2788,148.0,452,no,no,0.0,124.4,83.0,21.15,179.7,81.0,15.27,253.0,99.0,11.39,11.3,6.0,3.05,0.0,No,0.170016077170418,0.08497495826377295,0.045019762845849805,0.26991150442477874
2789,75.0,547,no,yes,26.0,118.5,86.0,20.15,213.9,118.0,18.18,132.6,99.0,5.97,13.4,3.0,3.62,2.0,No,0.170042194092827,0.0849929873772791,0.04502262443438914,0.2701492537313433
2790,133.0,547,no,no,0.0,227.4,90.0,38.66,73.2,135.0,6.22,114.3,99.0,5.14,4.7,7.0,1.27,0.0,No,0.1700087950747581,0.0849726775956284,0.044969378827646546,0.2702127659574468
2791,85.0,452,no,no,0.0,235.8,109.0,40.09,157.2,94.0,13.36,188.2,99.0,8.47,12.0,3.0,3.24,0.0,No,0.17001696352841392,0.08498727735368956,0.045005313496280556,0.27
2792,148.0,547,yes,no,0.0,218.9,88.0,37.21,208.0,85.0,17.68,203.3,99.0,9.15,11.1,4.0,3.0,0.0,No,0.16998629511192326,0.08499999999999999,0.04500737825873094,0.2702702702702703
2793,150.0,452,no,no,0.0,214.0,117.0,36.38,192.4,89.0,16.35,242.6,99.0,10.92,7.9,4.0,2.13,1.0,No,0.17,0.08497920997920999,0.0450123660346249,0.26962025316455696
2794,62.0,452,no,no,0.0,120.7,70.0,20.52,307.2,76.0,26.11,203.0,99.0,9.14,13.1,6.0,3.54,4.0,No,0.1700082850041425,0.08499348958333333,0.045024630541871925,0.2702290076335878
2795,138.0,452,yes,yes,17.0,225.2,116.0,38.28,173.4,88.0,14.74,145.8,99.0,6.56,11.7,4.0,3.16,0.0,No,0.1699822380106572,0.08500576701268743,0.04499314128943758,0.2700854700854701
2796,130.0,452,no,no,0.0,263.7,113.0,44.83,186.5,103.0,15.85,195.3,99.0,8.79,18.3,6.0,4.94,1.0,Yes,0.17000379218809253,0.08498659517426273,0.045007680491551454,0.26994535519125684
2797,82.0,452,no,no,0.0,266.9,83.0,45.37,229.7,74.0,19.52,251.7,99.0,11.33,11.0,6.0,2.97,3.0,Yes,0.16998875983514425,0.08498040922942969,0.04501390544298769,0.27
2798,99.0,452,yes,no,0.0,197.2,127.0,33.52,156.0,92.0,13.26,204.1,99.0,9.18,9.9,6.0,2.67,4.0,No,0.1699797160243408,0.08499999999999999,0.04497795198432141,0.26969696969696966
2799,149.0,547,no,no,0.0,217.7,91.0,37.01,273.5,74.0,23.25,226.9,99.0,10.21,9.6,3.0,2.59,3.0,No,0.1700045934772623,0.0850091407678245,0.04499779638607316,0.26979166666666665
2800,71.0,547,no,yes,22.0,141.4,107.0,24.04,163.0,105.0,13.86,220.0,99.0,9.9,5.6,3.0,1.51,2.0,No,0.17001414427157,0.08503067484662577,0.045,0.2696428571428572
2801,115.0,547,no,no,0.0,99.7,107.0,16.95,145.1,96.0,12.33,149.4,99.0,6.72,14.1,4.0,3.81,2.0,No,0.1700100300902708,0.08497587870434184,0.044979919678714855,0.2702127659574468
2802,67.0,547,no,no,0.0,310.4,97.0,52.77,66.5,123.0,5.65,246.5,99.0,11.09,9.2,10.0,2.48,4.0,No,0.1700064432989691,0.0849624060150376,0.04498985801217038,0.26956521739130435
2803,123.0,452,no,yes,33.0,146.6,87.0,24.92,114.8,59.0,9.76,220.4,99.0,9.92,2.9,7.0,0.78,0.0,No,0.16998635743519783,0.08501742160278745,0.04500907441016334,0.26896551724137935
2804,118.0,445,yes,no,0.0,160.0,123.0,27.2,175.4,96.0,14.91,184.8,99.0,8.32,9.9,3.0,2.67,2.0,No,0.16999999999999998,0.08500570125427594,0.04502164502164502,0.26969696969696966
2805,118.0,452,no,yes,39.0,91.5,125.0,15.56,219.9,113.0,18.69,229.0,99.0,10.31,12.7,8.0,3.43,2.0,No,0.1700546448087432,0.08499317871759891,0.04502183406113537,0.27007874015748035
2806,48.0,452,no,no,0.0,210.8,84.0,35.84,189.6,98.0,16.12,157.6,99.0,7.09,16.4,3.0,4.43,2.0,No,0.1700189753320683,0.08502109704641352,0.04498730964467005,0.2701219512195122
2807,67.0,547,no,yes,31.0,175.2,68.0,29.78,199.2,73.0,16.93,219.8,99.0,9.89,13.2,6.0,3.56,1.0,No,0.16997716894977172,0.08498995983935743,0.04499545040946315,0.2696969696969697
2808,88.0,452,no,no,0.0,202.2,86.0,34.37,216.8,93.0,18.43,239.4,99.0,10.77,11.8,2.0,3.19,2.0,No,0.16998021760633036,0.08500922509225092,0.044987468671679194,0.2703389830508474
2809,110.0,445,no,no,0.0,162.0,81.0,27.54,247.5,89.0,21.04,155.5,99.0,7.0,8.9,8.0,2.4,0.0,No,0.16999999999999998,0.08501010101010101,0.04501607717041801,0.2696629213483146
2810,87.0,452,no,no,0.0,168.2,92.0,28.59,224.7,100.0,19.1,169.5,99.0,7.63,12.9,3.0,3.48,1.0,No,0.16997621878715816,0.08500222518914109,0.045014749262536874,0.2697674418604651
2811,148.0,445,no,no,0.0,153.6,148.0,26.11,262.1,87.0,22.28,225.5,99.0,10.15,9.8,3.0,2.65,2.0,No,0.16998697916666666,0.08500572300648607,0.04501108647450111,0.2704081632653061
2812,148.0,452,no,no,0.0,279.3,104.0,47.48,201.6,87.0,17.14,280.8,99.0,12.64,7.9,2.0,2.13,2.0,Yes,0.16999641962047976,0.08501984126984127,0.045014245014245016,0.26962025316455696
2813,144.0,445,no,no,0.0,61.6,117.0,10.47,77.1,85.0,6.55,173.0,99.0,7.79,8.2,7.0,2.21,4.0,Yes,0.16996753246753246,0.08495460440985733,0.045028901734104045,0.26951219512195124
2814,94.0,547,yes,no,0.0,243.2,109.0,41.34,147.0,88.0,12.5,94.9,99.0,4.27,7.2,4.0,1.94,4.0,No,0.16998355263157897,0.08503401360544217,0.044994731296101154,0.26944444444444443
2815,112.0,445,no,yes,30.0,60.6,113.0,10.3,165.9,96.0,14.1,132.8,99.0,5.98,13.3,7.0,3.59,0.0,No,0.16996699669966997,0.08499095840867993,0.04503012048192771,0.2699248120300752
2816,25.0,445,no,no,0.0,178.8,90.0,30.4,141.2,72.0,12.0,203.0,99.0,9.14,8.4,5.0,2.27,2.0,No,0.17002237136465323,0.08498583569405099,0.045024630541871925,0.2702380952380952
2817,92.0,452,no,no,0.0,196.5,82.0,33.41,190.0,89.0,16.15,163.2,99.0,7.34,10.8,2.0,2.92,2.0,No,0.17002544529262084,0.08499999999999999,0.04497549019607843,0.27037037037037037
2818,88.0,547,no,no,0.0,218.2,76.0,37.09,169.3,60.0,14.39,141.1,99.0,6.35,8.0,1.0,2.16,1.0,No,0.16998166819431718,0.08499704666272888,0.04500354358610914,0.27
2819,176.0,452,no,no,0.0,169.5,151.0,28.82,112.9,84.0,9.6,56.6,99.0,2.55,8.7,4.0,2.35,0.0,No,0.17002949852507374,0.08503100088573959,0.0450530035335689,0.2701149425287357
2820,108.0,547,no,yes,25.0,170.7,88.0,29.02,109.9,113.0,9.34,165.7,99.0,7.46,8.7,1.0,2.35,3.0,No,0.1700058582308143,0.08498635122838943,0.04502112251056126,0.2701149425287357
2821,64.0,547,no,yes,37.0,154.6,92.0,26.28,83.4,103.0,7.09,165.9,99.0,7.47,13.3,3.0,3.59,1.0,No,0.16998706338939198,0.08501199040767385,0.04502712477396022,0.2699248120300752
2822,109.0,452,no,yes,46.0,217.5,123.0,36.98,233.7,84.0,19.86,163.9,99.0,7.38,9.0,3.0,2.43,4.0,No,0.17002298850574712,0.08498074454428756,0.045027455765710794,0.27
2823,116.0,445,no,no,0.0,288.0,120.0,48.96,255.8,90.0,21.74,233.4,99.0,10.5,13.4,4.0,3.62,0.0,Yes,0.17,0.0849882720875684,0.04498714652956298,0.2701492537313433
2824,88.0,445,no,no,0.0,153.5,94.0,26.1,251.7,118.0,21.39,182.2,99.0,8.2,8.5,6.0,2.3,1.0,No,0.1700325732899023,0.08498212157330155,0.04500548847420417,0.27058823529411763
2825,122.0,452,yes,yes,40.0,216.4,80.0,36.79,249.7,90.0,21.22,185.9,99.0,8.37,12.7,4.0,3.43,1.0,No,0.17000924214417745,0.08498197837404886,0.0450242065626681,0.27007874015748035
2826,88.0,445,no,no,0.0,142.2,107.0,24.17,262.4,84.0,22.3,139.2,99.0,6.26,10.1,5.0,2.73,1.0,No,0.16997187060478203,0.08498475609756098,0.044971264367816094,0.2702970297029703
2827,130.0,445,no,no,0.0,127.0,102.0,21.59,206.9,107.0,17.59,231.7,99.0,10.43,6.1,6.0,1.65,0.0,No,0.17,0.08501691638472691,0.04501510574018127,0.27049180327868855
2828,195.0,452,no,no,0.0,63.2,108.0,10.74,220.2,88.0,18.72,184.0,99.0,8.28,5.1,3.0,1.38,0.0,No,0.16993670886075948,0.08501362397820163,0.045,0.27058823529411763
2829,201.0,547,no,no,0.0,212.7,72.0,36.16,225.2,90.0,19.14,195.1,99.0,8.78,7.0,6.0,1.89,1.0,No,0.1700047014574518,0.0849911190053286,0.04500256278831368,0.26999999999999996
2830,127.0,445,no,yes,25.0,173.0,91.0,29.41,245.8,64.0,20.89,300.0,99.0,13.5,4.8,3.0,1.3,0.0,No,0.17,0.08498779495524816,0.045,0.27083333333333337
2831,81.0,452,no,no,0.0,183.6,116.0,31.21,152.6,98.0,12.97,212.2,99.0,9.55,12.2,6.0,3.29,3.0,No,0.16998910675381265,0.08499344692005244,0.04500471253534402,0.269672131147541
2832,136.0,445,no,no,0.0,152.6,97.0,25.94,208.9,85.0,17.76,119.1,99.0,5.36,5.0,10.0,1.35,1.0,No,0.16998689384010487,0.08501675442795596,0.045004198152812765,0.27
2833,165.0,547,no,no,0.0,154.2,91.0,26.21,268.6,108.0,22.83,188.8,99.0,8.5,10.9,4.0,2.94,6.0,No,0.16997405966277562,0.08499627699180937,0.045021186440677964,0.2697247706422018
2834,92.0,452,no,no,0.0,157.7,101.0,26.81,298.6,100.0,25.38,216.9,99.0,9.76,13.8,3.0,3.73,1.0,No,0.17000634115409005,0.08499665103817816,0.04499769479022591,0.2702898550724638
2835,111.0,452,no,no,0.0,246.5,108.0,41.91,216.3,89.0,18.39,179.6,99.0,8.08,12.7,3.0,3.43,2.0,No,0.17002028397565921,0.08502080443828017,0.04498886414253898,0.27007874015748035
2836,143.0,547,no,no,0.0,194.3,99.0,33.03,123.6,133.0,10.51,229.5,99.0,10.33,10.2,2.0,2.75,2.0,No,0.16999485331960884,0.08503236245954693,0.045010893246187365,0.26960784313725494
2837,173.0,452,no,no,0.0,191.4,114.0,32.54,168.5,138.0,14.32,109.3,99.0,4.92,10.3,3.0,2.78,1.0,No,0.17001044932079415,0.08498516320474778,0.045013723696248856,0.2699029126213592
2838,90.0,452,no,no,0.0,246.4,83.0,41.89,160.3,88.0,13.63,170.9,99.0,7.69,7.6,7.0,2.05,1.0,No,0.17000811688311687,0.0850280723643169,0.04499707431246343,0.26973684210526316
2839,66.0,547,no,no,0.0,165.0,136.0,28.18,212.9,127.0,17.91,157.9,99.0,6.84,9.5,3.0,2.57,4.0,Yes,0.1707878787878788,0.08412400187881634,0.04331855604813173,0.27052631578947367
2840,132.0,547,no,yes,36.0,219.2,109.0,39.45,190.6,119.0,14.44,247.8,99.0,11.65,10.5,5.0,2.84,3.0,Yes,0.1799726277372263,0.0757607555089192,0.0470137207425343,0.2704761904761905
2841,166.0,547,yes,no,0.0,59.7,95.0,6.11,270.4,101.0,22.47,228.2,99.0,10.58,13.2,4.0,3.56,0.0,Yes,0.10234505862646566,0.0830991124260355,0.04636283961437336,0.2696969696969697
2842,78.0,452,no,no,0.0,90.5,111.0,16.6,111.9,96.0,11.02,203.0,99.0,9.05,12.0,3.0,3.24,4.0,Yes,0.1834254143646409,0.09848078641644324,0.044581280788177344,0.27
2843,46.0,547,no,no,0.0,255.3,104.0,41.55,270.6,92.0,23.15,191.0,99.0,8.78,13.3,1.0,3.59,2.0,Yes,0.16274970622796708,0.08555062823355505,0.04596858638743455,0.2699248120300752
2844,64.0,445,yes,no,0.0,237.2,80.0,40.15,209.6,82.0,18.58,201.1,99.0,8.73,13.2,1.0,3.56,2.0,Yes,0.1692664418212479,0.08864503816793892,0.04341123818995525,0.2696969696969697
2845,82.0,452,no,no,0.0,165.1,76.0,28.41,138.8,81.0,12.2,188.4,99.0,8.43,0.0,0.0,0.0,6.0,Yes,0.17207752877044216,0.08789625360230546,0.0447452229299363,0.2702127659574468
2846,123.0,452,no,no,0.0,109.2,112.0,21.94,197.0,120.0,15.15,159.3,99.0,7.66,12.9,4.0,3.48,4.0,Yes,0.20091575091575092,0.07690355329949239,0.048085373509102323,0.2697674418604651
2847,49.0,452,no,no,0.0,252.3,95.0,44.27,217.8,116.0,18.66,201.0,99.0,9.23,14.0,1.0,3.78,2.0,Yes,0.175465715418153,0.08567493112947658,0.04592039800995025,0.26999999999999996
